product_author,product_imagelink,product_name,product_price
"Kerry Greenwood,Lauren Weinstein,Cathy Wasserman,Robert J. Harris,Christi Johnson,Ruth Scurr,Liselle Sambury,Hiro Ainana,Hans Greimel,Rick Pina,Leah Johnson,Amber Dawn Riley,Christina Hillsberg,Rachelle Burk,Simon Van Booy,Bryan Hoch,Deanna Lochan","https://m.media-amazon.com/images/I/913lQZrKHZL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Iv5VYTHUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81BYU1AMX7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/A1opsia1OpL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71zOJdntZVL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71E9k1aJ9oL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81Z6-o+77xS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51c-C03JStS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61H3j6qasWS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71OhVo7ptbL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71EE40+7RfS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71cqg+U8svL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91tFDbQKoJS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81XV1nudIgL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61sjNxbl98L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71qr7PVwByS._AC_UY218_.jpg","Death in Daylesford (Phryne Fisher Mysteries Book 21),The Empowered Job Search: Build a New Mindset and Get a Great Job in an Unpredictable World,A Study in Crimson: Sherlock Holmes 1942,Mystical Stitches: Embroidery for Personal Empowerment and Magical Embellishment,Napoleon: A Life Told in Gardens and Shadows,Blood Like Magic,Death March to the Parallel World Rhapsody, Vol. 14 (light novel),Collision Course: Carlos Ghosn and the Culture Wars That Upended an Auto Empire,Level Up Your Life: A Biblical Guide to Making Progress On Purpose,You Should See Me in a Crown,Stress-Relieving Adult Coloring Book: Animal Designs,License to Parent: How My Career As a Spy Helped Me Raise Resourceful, Self-Sufficient Kids,Stomp, Wiggle, Clap, and Tap: My First Book of Dance,Night Came with Many Stars,The Bronx Zoom: Inside the New York Yankees' Most Bizarre Season,Ody Needs Another Hand","14,.,0,.,23,.,9,.,18,.,10,.,15,.,0,.,0,.,0,.,14,.,0,.,22,.,15,.,4,."
"Norman L. Geisler,Frank Turek,Terrie Farley Moran,Jade Summer,Alexandra Franzese,Spike Chunsoft,Scott Leese,Marina Savelyeva RD  CNSC,Tessa Afshar,Sheila Hoover,Anne Applebaum","https://m.media-amazon.com/images/I/817egiH053L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/41iOxFVRGtL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91mPOYy9kBL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/710EgLFL8TS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/A19vvfhPwwS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81rnm6T9awL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71HKNYdvxzS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71vX-w0bvyL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91pyH80Bv2S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51pHVHLiP2L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71f6d909ALS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81DabxzJPIL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91beaQPOEuL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81936gAjGtS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/612ulyA5h7S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/713n84qeRgL._AC_UY218_.jpg","Future State: The Next Batman,I Don't Have Enough Faith to Be an Atheist (Foreword by David Limbaugh),Murder, She Wrote: Killing in a Koi Pond (Murder She Wrote Book 53),Mended Dreams: Awakening Messages to Our Loved Ones,Forest Animals: An Adult Coloring Book with 50 Adorable Images of Woodland Creatures, Beautiful Flowers, Nature Scenes, and More!,Danganronpa 2: Goodbye Despair Volume 3,More Than a Number: The Modern VP Sales Playbook,A Night at the Sweet Gum Head: Drag, Drugs, Disco, and Atlanta's Gay Revolution,The Plant-Based Weight Loss Solution: A 28-Day Plan and Cookbook to Lose Weight the Healthy Way,Robotech Visual Archive: Genesis Climber MOSPEADA,UNICORN SCISSOR SKILLS ACTIVITY BOOK FOR KIDS: A Exciting Cutting Workbook With Funny Unicorn Scissor Skills For Kids Ages 3-6,4-8,My Contrary Mary (The Lady Janies),Gamora and Nebula: Sisters in Arms (Marvel Universe YA, 2),Jewel of the Nile,Helping Through Heartache: An Easy Guide to Supporting Anyone Who is Grieving,Twilight of Democracy: The Seductive Lure of Authoritarianism","24,.,21,.,18,.,7,.,8,.,9,.,0,.,0,.,10,.,0,.,0,."
"Missy Zilm,Various,Arielle Schwartz,Sophie Kinsella,Brandon P. Fleming,Jonathan C. Slaght,Zondervan,Sara Flannery Murphy,Jeb Blount,Johnnyswim,Sam Grubb,Genesis P-Orridge","https://m.media-amazon.com/images/I/61FbBV1QlFS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81JQFibqOoL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61NL5ZeKXMS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81zH2c9fywS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/719OMTtqYXL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/915x1fRo4ZS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91hxtn0Z+BS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71bPSbpUZzS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/610KBAsiiqS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71CkMKLlXdS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81UenzpMOIL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/712uhE17GIS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81jYIARYg+L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/614ptB4szBS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81QV6pY8oaL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71QBFNruRpL._AC_UY218_.jpg","See You on the Screen,Batman: The Golden Age Omnibus Vol. 9,The Complex PTSD Treatment Manual: An Integrative, Mind-Body Approach to Trauma Recovery,Love Your Life: A Novel,Miseducated: A Memoir,Mom's Family Wall Calendar 2022,Owls of the Eastern Ice: A Quest to Find and Save the World's Largest Owl,NIV, Life Application Study Bible, Third Edition, Bonded Leather, Brown, Red Letter, Thumb Indexed,BreadTube Serves Imperialism: Examining The New Brand of Internet Psuedo-Socialism,A Heaven Party For Grandpa,Girl One: A Novel,Virtual Training: The Art of Conducting Powerful Virtual Training that Engages Learners and Makes Knowledge Stick (Jeb Blount),Home Sweet Road: Finding Love, Making Music & Building a Life One City at a Time,The Peaceful Eye of the Hurricane: Alternative Methods of Stress Relief for Caregivers,How Cybersecurity Really Works: A Hands-On Guide for Total Beginners,Nonbinary: A Memoir","14,.,12,.,0,.,11,.,20,.,16,.,0,.,15,.,14,.,9,."
"Luisah Teish,Fabian Nicieza,Phillip Barlag,Mizuho Kusanagi,Lauren Aguirre,Mike Mignola,Dick Gregory,Jess McHugh,Rifujin na Magonote,J. L. Moody,Suzanne Simard,Neil Gaiman","https://m.media-amazon.com/images/I/91fvs8Xq18S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91c8gBkTpwL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61Y+G7gUKAS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Fccy5XuUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71zGnFFTozS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81z0R2Y-toL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81xdKrR5oUL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81tLa2JmTNS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81hevGXwNKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81ToVaQUMBL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81k2WHShDML._AC_UY218_.jpg,https://m.media-amazon.com/images/I/818I+9472PL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61UI8j13m7S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81e2z6jw3YS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91wixOHjoaL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/A1qZ3rn7lBL._AC_UY218_.jpg","Jambalaya: The Natural Woman's Book of Personal Charms and Practical Rituals,Suburban Dicks,Evil Roman Emperors: The Shocking History of Ancient Rome's Most Wicked Rulers from Caligula to Nero and More,THE HORROR CASTLE: A Creepy and Spine-Chilling Coloring Book For Adults. Dead But Not Buried Are Waiting Inside... (Horror and Scary Gifts),The Humble Tales of Humble Grey: 1947,Yona of the Dawn, Vol. 30 (30),The Memory Thief: And the Secrets Behind How We Remember--A Medical Mystery,Breakaway: Expeditionary Force, Book 12,Hellboy and the B.P.R.D.: 1952-1954,Dick Gregory's Natural Diet for Folks Who Eat: Cookin' with Mother Nature,Americanon: An Unexpected U.S. History in Thirteen Bestselling Books,Mushoku Tensei: Jobless Reincarnation (Light Novel) Vol. 11,Into the Depths: Pursuing Your Calling through Intimacy with God,Love You Wild,Finding the Mother Tree: Discovering the Wisdom of the Forest,The Neil Gaiman Library Volume 3","0,.,0,.,0,.,4,.,6,.,0,.,0,.,23,.,0,.,14,.,13,.,0,.,23,.,0,.,24,."
"Audrey J. Cole,Richard Montanez,Rand McNally,Kellie  R. Johnson,Abby Millsaps,Tendai Huchu,Andrea Couture,Lauren Keating,Missy Briggs,Sarah Mlynowski,Tom Parker Bowles,Jonathan Kaufman,Kaplan Test Prep","https://m.media-amazon.com/images/I/81pGimcXS-L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81nFzpGkqKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61cABmlvMlL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61uRmnJW9AS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81IGiXmVJgS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/A1-4FpzjTFL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61Z6IGhPn7S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71c-yXWsxpS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61cHXJ3S3-S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/815-gmpK-xS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/811kmMLGm9S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71GShN-c8XL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71bdi--UnGL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71RVUY5uFxL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/918ifYz3fIS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71GuYY4Z7SL._AC_UY218_.jpg","The Pilot's Daughter,Flamin' Hot: The Incredible True Story of One Man's Rise from Janitor to Top Executive,2022 Motor Carriers' Road Atlas (Rand McNally Motor Carriers' Road Atlas),Simple Faith: Exchanging Restless Religion for a Restful Relationship,When You're Home: A Best Friends-to-Lovers Second Chance Romance,The Library of the Dead (Edinburgh Nights Book 1),Embracing What Remains: A Memoir,Not Today: The 9 Habits of Extreme Productivity,The Athletic Director's Toolbox: The Top Twenty ""Tools for Success"" from The Educational AD Podcast Interviews!,Instant Pot Cookbook for Beginners: The Essential Guide to Your Electric Pressure Cooker,Cursive Handwriting Workbook for Teens: Exercises to Learn, Practice, and Improve,Hide and Seek (Upside-Down Magic #7) (7),Call of the Night, Vol. 2 (2),Fortnum & Mason: Time for Tea,The Last Kings of Shanghai: The Rival Jewish Dynasties That Helped Create Modern China,ACT Prep Plus 2022: 5 Practice Tests + Proven Strategies + Online (Kaplan Test Prep)","11,.,0,.,6,.,16,.,23,.,0,.,21,.,9,.,0,.,0,.,6,.,16,.,17,."
"Propaganda,Nikita Gill,Lissa Alexander,Jenny Laird,Mary Pope Osborne,KJ Charles,James Travis Goleman,Tamifull,Mike Hutchings,Damita Victoria,Claire Heywood,Joy Eggerichs Reed,Robin Satty,Steve Warner","https://m.media-amazon.com/images/I/81njjJaHryL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/817xGq+pXcL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81RP7QBWSfL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/615lHtl3ovS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81mh+BL88jL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91OJzjmVQ+S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/9149O-F6VCL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71RXa4t0PiS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81w+A3NK9RL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61927dWeuVS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/715ZIS0hQNS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71csPnpWg5S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81j1RKKRjAL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71vUbCf06AS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61Gl1IxaMUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81csoHv6-FS._AC_UY218_.jpg","Terraform: Building a Better World,Where Hope Comes From: Poems of Resilience, Healing, and Light,Moda All-Stars - On a Roll Again!: 14 Creative Quilts from Jelly Roll Strips,STRAIGHT OUTTA COMPTON: My Untold Story,Dinosaurs Before Dark Graphic Novel (Magic Tree House (R)),Subtle Blood (The Will Darling Adventures Book 3),Chobits 20th Anniversary Edition 4,Dark Psychology and Manipulation: 10 in 1: The Art of Persuasion, How to Analyze & Manipulate People, Hypnosis Techniques, Body language Secrets, Gaslighting, ... Mind Control 2.0, Subliminal Influence),How Do We Relationship?, Vol. 3 (3),Supernatural Freedom from the Captivity of Trauma: Overcoming the Hindrance to Your Wholeness,Not Afraid to Slay: Women of the Haunt Industry,Relaxing Patterns: Adult Coloring Book Featuring Stress Relieving Patterns Designs Perfect for Adults Relaxation and Coloring Gift Book Ideas,Daughters of Sparta: A Novel,Get to the Publishing Punchline: A Fun (and Slightly Aggressive) 30 Day Guide to Get Your Book Ready for the World,28 ACT Science Lessons to Improve Your Score in One Month,Whisper Me a Love Song 3","0,.,9,.,13,.,9,.,9,.,11,.,13,.,32,.,6,.,17,.,11,.,9,.,34,.,7,."
"Loren Dietrich,Sun Takeda,Valentina Mussi,Julie Rodgers,Megan Olivia Hall,Philippa Gregory,Sharice Davids,Nancy K. Mays,Freida McFadden,Mark Dawson","https://m.media-amazon.com/images/I/81PCiJaHkWS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61bH1FPhtqS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/817qgijkwRS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71R27vfvduS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/711XkJc9NmS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81fDODmaXZL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71NGt84QY0L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71ctUQZKXUL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91WtequtiiS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61QJH2yJ5lS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/816ov7wQ+IS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81wwYwhWF7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71jlUAwd5FL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71-zUutYfBL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/A1oHsrebNGL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81sFJn0IYaL._AC_UY218_.jpg","My First Scissor Skills Workbook: Cut-and-Paste Activities to Build Hand-Eye Coordination and Fine Motor Skills,for your eyes,Gleipnir 9,The Lil’ Bike Crew: Rollin’ to Sturgis,Ulf Wakenius’ Bebop Saxophone Licks for Jazz Guitar: Master the Soloing Language of the Bebop Saxophone Legends for Jazz Guitar,Monsterverse Titanthology Vol 1 (1),The Unofficial TikTok Cookbook: 75 Internet-Breaking Recipes for Snacks, Drinks, Treats, and More! (Unofficial Cookbook),Outlove: A Queer Christian Survival Story,Awesome Outdoor Science Experiments for Kids: 50+ STEAM Projects and Why They Work (Awesome STEAM Activities for Kids),BOY BYE: A “Men”tal Release, To Live In Peace,Dawn of X Vol. 16,Dark Tides: A Novel (The Fairmile Series Book 2),Sharice’s Big Voice: A Native Kid Becomes a Congresswoman,The Locked Door: A gripping psychological thriller with a jaw-dropping twist,Star Wars: Heir to the Empire: (20th Anniversary Edition), The Thrawn Trilogy, Book 1,Never Let Me Down Again (John Milton Series Book 19)","6,.,7,.,9,.,0,.,0,.,0,.,9,.,10,.,0,.,12,.,13,.,3,.,16,."
"Wladislaw Jachtchenko,Julian Sancton,Kimberly B. Cummings,Aldous Huxley,Caleb Scharf,Robert Goldsborough,Christopher L. Bennett,Desiree Hartsock Siegfried,Autumn Krause,Veronica G. Henry,Saumya Dave,Mike Mignola,Alan Weiss","https://m.media-amazon.com/images/I/71-I7eDgrSS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61M9t9Q4DsS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61AfbNY3gKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91okH5vDnnL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71aI81CnBIS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81zE42gT3xL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81AMVRf-7KL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91sWUNXj+2L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/01RmK+J4pJL._AC_UY218_.gif,https://m.media-amazon.com/images/I/81pANAAEpyL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81QWuinPwYL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91h0R2ucEPL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61sq3+FRoIS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/816YStlg3BL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91BtsQ9cpJL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91FtAit2jAS._AC_UY218_.jpg","Diary of an American Exorcist: Demons, Possession, and the Modern-Day Battle Against Ancient Evil,Mission First, People Always: The Definitive Guide to Balancing People and Performance,The 5 Roles of Leadership: Tools & best practices for personable and effective leaders,Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night,Next Move, Best Move: Transitioning Into a Career You'll Love,Brave New World: With the Essay ""Brave New World Revisited"",The Ascent of Information: Books, Bits, Genes, Machines, and Life's Unending Algorithm,Trouble at the Brownstone (The Nero Wolfe Mysteries Book 16),The Most Colorful Butterfly,Living Memory (Star Trek: The Original Series),The Road to Roses: Heartbreak, Hope, and Finding Strength When Life Doesn't Go as Planned,Bacchanal,BORN FROM ASHES,What a Happy Family,Hellboy Universe: The Secret Histories,The Consulting Bible: How to Launch and Grow a Seven-Figure Consulting Business","9,.,19,.,13,.,12,.,0,.,0,.,16,.,0,.,0,.,0,.,0,.,0,.,11,.,19,.,15,."
"Christina D'Arrigo,Brette Warshaw,Sally Fallon Morell,H.E. Edgmon,Andrew Barron,Scott Tipton,Zondervan,Amy Newmark,Kiara Parker,Richard Blade,E L James,Vinesh Johny,Rodrigo García,Eugene Gates","https://m.media-amazon.com/images/I/811qlGsjd1S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/819VeP8XTrL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71qtcY-2FwL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91kdCk2WSIS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/916GM6APoHL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61VphjBWTkS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81BmylKlZTL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61+OcDXNxTS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/916AbPsanZL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71kHrWHklFS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71etbbR-pSS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71g-Jar4b5L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71l5tK9s97S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91GRbFLH+9L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71pvQd47IPL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71TgONWn3VS._AC_UY218_.jpg","Chair Yoga: Accessible Sequences to Build Strength, Flexibility, and Inner Calm,What's the Difference?: Recreational Culinary Reference for the Curious and Confused,The Truth About Contagion: Exploring Theories of How Disease Spreads,The Wellness Universe Guide to Complete Self-Care: 25 Tools to Achieve Anything (The Wellness Universe Guide to Complete Self-Care…),The Witch King (The Witch King Duology, 1),The Radio Today guide to the Yaesu FTDX101,Star Trek: The Next Generation: Mirror Universe Collection,NIV, Celebrate Recovery Study Bible, Paperback, Comfort Print,Chicken Soup for the Soul: Navigating Eldercare & Dementia: 101 Stories for Family Caregivers,Mandalas Dreams: Relaxation Coloring Book for Adults,Imposters: Two boys Who Fooled America,Why We're Polarized,Liberado / Freed: Fifty Shades Freed as Told by Christian (GREY: CINCUENTA SOMBRAS CONTADA POR CHRISTIAN) (Spanish Edition),New-School Sweets: Old-School Pastries with an Insanely Delicious Twist,Gabo y Mercedes: una despedida (Spanish Edition),Excel 2021: The Key To Becoming an Excel Master in Less Than 30 Minutes a Day | A Complete Step-by-Step Guide from Beginner to Expert Thanks to Unique Smart Method + Practical Examples","0,.,14,.,14,.,20,.,9,.,8,.,29,.,9,.,4,.,13,.,11,.,18,.,20,."
"Dawn Brock,Judith Heumann,Cierra Aber,Nekesa Afia,Glendy Jane Junius,Dan Fleyshman,Ashlee Klevens Hayes,Susan Sleeman","https://m.media-amazon.com/images/I/61Z8f22XS5S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/8137yOLMFEL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61vAZh7JCkS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61HbzbmQCAS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/9144SuTHdHL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71nEN8jc3WS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/915v2Ja9m7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71LVsREHZUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71KQyF9WqnS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71BH+nDPkgS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81OYVYBJYwL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61QUz0hrfAS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/513yj6jdBRS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81-3Sz4E3xL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81zlry+96SS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/911Tsp9H77L._AC_UY218_.jpg","Walter the White Crayon,Rolling Warrior: The Incredible, Sometimes Awkward, True Story of a Rebel Girl on Wheels Who Helped Spark a Revolution,Daddy's Glasses,Weeb Book Coloring Book For those who love anime - My Hero Academia Edition (8.5 x 11): For gifts, otaku, anime lover, for girls, for boys, for men, waifu, midfulness, meditation, tiktok, relaxation,Dead Dead Girls (A Harlem Renaissance Mystery Book 1),In the Heart of My Mind: The Inner Journey,One Piece (Omnibus Edition), Vol. 31: Includes vols. 91, 92 & 93 (31),How To Set-Up Your Personal Brand For Under $1000,Water and Stone: Ten Years of Art and Haiku,Sinfonía Blanca (Spanish Edition),Spider-Gwen Omnibus,Influential Dad, Empowered Daughter,Just One “I Believe In You” Can Change A Kid’s Life,Night Moves: (Night Hawk Security Book 4) (Nighthawk Security),Teach Smarter: Literacy Strategies for Early Childhood Teachers,Weird But True Ocean","0,.,11,.,12,.,0,.,0,.,21,.,0,.,0,.,0,.,17,.,18,."
"Theodore R. Johnson,Patricia Sullivan,Karen D. Nutter,Mercy Fontenot,Victoria Rosenthal,Mandisa Watts,John Branch,Christine Riccio,Ashli Helm,Paula Stone Williams,Robyn Valentine,Beth Richey","https://m.media-amazon.com/images/I/81IHPruLKmS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61elQidmLCL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71kfU72tzZS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81cREerLN5L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91n7Fzzx+qL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81Ci1EDeMuL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/8103M2B9kiS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71T847xbNES._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81QyR-TuM8L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71OnzRI1J4S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71ZyUVwtl8L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71jz5AhlZWS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91TbZuNSZKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61sFzv7GeOS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81uJhvVWKRL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81T3dFGRkpL._AC_UY218_.jpg","When the Stars Begin to Fall: Overcoming Racism and Renewing the Promise of America,Justice Rising: Robert Kennedy’s America in Black and White,Finding Contentment in a Chaotic World,A True History of the United States: Indigenous Genocide, Racialized Slavery, Hyper-Capitalism, Militarist Imperialism and Other Overlooked Aspects of American Exceptionalism (Sunlight Editions),Permanent Damage: Memoirs of an Outrageous Girl,Street Fighter: The Official Street Food Cookbook,Super STEAM Activity Book: Launch Learning with Fun Mazes, Dot-to-Dots, Search-the-Page Puzzles, and More!,Sidecountry: Tales of Death and Life from the Back Roads of Sports,Better Together: A Novel,Life Styled by You: a 30 day workbook to cultivating self love,As a Woman: What I Learned about Power, Sex, and the Patriarchy after I Transitioned,So You Think You're Not Mentally Ill...,Magickal Tarot: Spreads, Spellwork, and Ritual for Creating Your Life,The Trauma Reaction Workbook,The Official ACT Mathematics Guide,The Sacred Band: Three Hundred Theban Lovers Fighting to Save Greek Freedom","0,.,28,.,9,.,0,.,11,.,14,.,0,.,15,.,12,.,9,.,11,.,17,.,14,."
